SerialSeq,Serial,Surname,FirstName,MiddleInitMostly,Suffix,RankRole,Unit2011,UnitDesc,UnitMap,Unit2014,Unit2016,Unit2019,Name,Unit2020,MiddleName
8363,8363,Grozav,Bryan,V,,Police Officer,,Southwest Pct 3Rd W - Frank,,,,,"Grozav, Bryan V",B253F,V
8364,8364,Hemsley,Stephanie,L,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8364,8364,Hemsley,Stephanie,L,,Police Officer,,Southwest Pct,3Rd W - William,,,B253W,,,
8364,8364,Hemsley,Stephanie,L,,Police Officer,,Southwest Pct 3Rd W - William,,,,,"Hemsley, Stephanie L",B253W,L
8365,8365,Hinzman,Cali,I,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8365,8365,Hinzman,Cali,I,,Police Officer,,West Pct,3Rd W - Mary,,,B113M,,,
8365,8365,Hinzman,Cali,I,,Police Officer,,Hr - Department Unavailable Person~,,,,,"Hinzman, Cali I",A810X,I
8366,8366,Macniak,Joseph,C,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8366,8366,Macniak,Joseph,C,,Police Officer,,South Pct,1St W - Ocean,,,B231O,,,
8366,8366,Macniak,Joseph,C,,Police Officer,,South Pct 1St W - Ocean,,,,,"Macniak, Joseph C",B231O,C
8367,8367,Bandel,Christopher,W,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8368,8368,Erwin,Ryan,J,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8369,8369,Flick,Benjamin,J,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8370,8370,Gandy,Brandon,M,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8370,8370,Gandy,Brandon,M,,Police Officer,,East Pct,1St W - Edward (Charlie),,,B241E,,,
8370,8370,Gandy,Brandon,M,,Police Officer,,East Pct 1St W - Edward (Charlie),,,,,"Gandy, Brandon M",B241E,M
8371,8371,Keller,Jared,M,,Acting Police Officer Detective,,Major Crimes Task Force,,,,B752T,,,
8371,8371,Keller,Jared,M,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8371,8371,Keller,Jared,M,,Police Officer,,North Pct 2Nd W - John Relief,,,,,"Keller, Jared M",B122W,M
8372,8372,Swartz,Andrew,J,,Police Student Officer,,Training - Field Training Squad,,,C125F,,,,
8372,8372,Swartz,Andrew,J,,Police Officer,,North Pct,3Rd W - John Relief,,,B123W,,,
8372,8372,Swartz,Andrew,J,,Police Officer,,North Pct 3Rd W - John Relief,,,,,"Swartz, Andrew J",B123W,J
8373,8373,Wilson,Carl,Joseph,,Acting Police Officer Detective,,Hr - Background Investigations,,,,A810B,,,
8373,8373,Wilson,Carl,J,,oseph Police Student Officer,,Training - Field Training Squad,,,C125F,,,,
8373,8373,Wilson,Carl,J,,Police Officer Detective,,Hr - Background Investigations,,,,,"Wilson, Carl Joseph",A810B,Joseph
8374,8374,Duemmell,Jerry,R,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8374,8374,Duemmell,Jerry,R,,Police Officer,,North Pct,2Nd W - Union,,,B122U,,,
8374,8374,Duemmell,Jerry,R,,Police Officer,,North Pct 2Nd W - Union,,,,,"Duemmell, Jerry R",B122U,R
8375,8375,Fritsch,William,A,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8376,8376,Garcia,Joel,R,,Police Officer,,Hr - Department Unavailable Person,,,,A810X,,,
8376,8376,Garcia,Joel,R,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8376,8376,Garcia,Joel,R,,Police Officer,,Southwest Pct 3Rd W - Pct Support,,,,,"Garcia, Joel R",B253P,R
8377,8377,Goodwin,Jonathan,S,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8377,8377,Goodwin,Jonathan,S,,Police Officer,,East Pct,2Nd W - Charlie,,,B242C,,,
8377,8377,Goodwin,Jonathan,S,,Police Officer,,East Pct 2Nd W - Charlie,,,,,"Goodwin, Jonathan S",B242C,S
8378,8378,Lewis,Donavan,K,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8378,8378,Lewis,Donavan,K,,Police Officer,,East Pct,2Nd W - Charlie Relief,,,B242W,,,
8378,8378,Lewis,Donavan,K,,Police Officer,,East Pct 2Nd W - Charlie Relief,,,,,"Lewis, Donavan K",B242W,K
8379,8379,Constantin,Andrei,P,,olice Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8379,8379,Constantin,Andrei,,,Police Officer,,Southwest Pct,2Nd W - F/W Relief,,,B252T,,,
8379,8379,Constantin,Andrei,,,Police Officer,,Southwest Pct 3Rd W - F/W Relief,,,,,"Constantin, Andrei",B253T,
8380,8380,Kovzun,Vasile,P,,olice Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8381,8381,Muoio,Brian,C,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8381,8381,Muoio,Brian,C,,Police Officer,,West Pct,2Nd W - David,,,B112D,,,
8381,8381,Muoio,Brian,C,,Police Officer,,West Pct 2Nd W - David Beats,,,,,"Muoio, Brian C",B112A,C
8382,8382,Prettyman,Kyle,P,,olice Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8382,8382,Prettyman,Kyle,,,Police Officer,,East Pct,3Rd W - Charlie,,,B243C,,,
8383,8383,Wheeler,John,D,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8383,8383,Wheeler,John,D,,Police Officer,,Southwest Pct,2Nd W - Southwest,,,B252A,,,
8383,8383,Wheeler,John,D,,Police Officer,,Southwest Pct 2Nd W - Southwest Be~,,,,,"Wheeler, John D",B252A,D
8384,8384,Babcock,Jerry,L,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8384,8384,Babcock,Jerry,L,,Police Officer,,East Pct,1St W - George (Charlie),,,B241G,,,
8384,8384,Babcock,Jerry,L,,Police Officer,,East Pct 3Rd W - Charlie Relief,,,,,"Babcock, Jerry L",B243W,L
8385,8385,Legg,Brandon,G,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8385,8385,Legg,Brandon,G,,Police Officer,,North Pct,1St W - L/U Relief,,,B121T,,,
8385,8385,Legg,Brandon,G,,Police Officer,,North Pct 1St W - L/U Relief,,,,,"Legg, Brandon G",B121T,G
8386,8386,Matthew,Jonathan,A,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8386,8386,Matthews,Jonathan,A,,Police Officer,,Southwest Pct,3Rd W - Frank,,,B253F,,,
8386,8386,Matthews,Jonathan,A,,Police Officer,,Southwest Pct 3Rd W - Frank,,,,,"Matthews, Jonathan A",B253F,A
8387,8387,Rosetti,Terrell,P,,olice Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8388,8388,Spady,Kelly,R,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8388,8388,Spady,Kelly,R,,Police Officer,,West Pct,1St W - D/M (Late),,,B111D,,,
8388,8388,Spady,Kelly,R,,Police Officer,,West Pct 2Nd W - Mary Beats,,,,,"Spady, Kelly R",B112C,R
8389,8389,Warnock,David,S,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8389,8389,Warnock,David,S,,Police Officer,,West Pct,2Nd W - Mary Beats,,,B112C,,,
8389,8389,Warnock,David,S,,Police Officer,,West Pct 2Nd W - Mary Beats,,,,,"Warnock, David S",B112C,S
8390,8390,Cleaves,Ernest,L,,Police Student Officer,,Training - Field Training Squad,,,C125F,,,,
8390,8390,Cleaves,Ernest,L,,Police Officer,,South Pct,3Rd W - Ocean Relief,,,B233V,,,
8390,8390,Cleaves,Ernest,L,,Police Officer,,South Pct 3Rd W - Ocean Relief,,,,,"Cleaves, Ernest L",B233V,L
8391,8391,Joyce,Dustin,R,,Police Student Officer,,Training - Field Training Squad,,,C125F,,,,
8391,8391,Joyce,Dustin,R,,Police Officer,,West Pct,3Rd W - Mary,,,B113M,,,
8391,8391,Joyce,Dustin,R,,Police Officer,,West Pct 3Rd W - Mary,,,,,"Joyce, Dustin R",B113M,R
8392,8392,Morasco,Anthony,R,,Police Student Officer,,Training - Field Training Squad,,,C125F,,,,
8392,8392,Morasco,Anthony,R,,Police Officer,,West Pct,2Nd W - King Beats,,,B112B,,,
8392,8392,Morasco,Anthony,R,,Police Officer,,West Pct 2Nd W - King Beats,,,,,"Morasco, Anthony R",B112B,R
8393,8393,Neblett,Cruz,M,,Police Student Officer,,Training - Field Training Squad,,,C125F,,,,
8393,8393,Neblett,Cruz,M,,Police Officer,,South Pct,3Rd W - Ocean Relief,,,B233V,,,
8393,8393,Neblett,Cruz,M,,Police Officer,,South Pct 3Rd W - Ocean Relief,,,,,"Neblett, Cruz M",B233V,M
8394,8394,Carter,Benjamin,S,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8394,8394,Carter,Benjamin,S,,Police Officer,,North Pct,3Rd W - Union,,,B123U,,,
8394,8394,Carter,Benjamin,S,,Police Officer,,North Pct 2Nd W - John Relief,,,,,"Carter, Benjamin S",B122W,S
8395,8395,Jordon,Travis,D,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8395,8395,Jordon,Travis,D,,Police Officer,,East Pct,3Rd W - Charlie Relief,,,B243W,,,
8395,8395,Jordon,Travis,D,,Police Officer,,East Pct 3Rd W - Charlie Relief,,,,,"Jordon, Travis D",B243W,D
8396,8396,Northcutt,Joshua,T,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8397,8397,Vaaga,Joshua,S,,Police Recruit,,Hr - Blea - Academy Recruits,,,C021F,,,,
8397,8397,Vaaga,Joshua,S,,Police Officer,,West Pct,2Nd W - King,,,B112K,,,
8397,8397,Vaaga,Joshua,S,,Police Officer,,West Pct 2Nd W - King,,,,,"Vaaga, Joshua S",B112K,S
8398,8398,Laclaire,Aimee,R,,Police Officer,,East Pct,2Nd W - Charlie,,,B242C,,,
8398,8398,Laclaire,Aimee,R,,Police Officer,,East Pct 2Nd W - Charlie,,,,,"Laclaire, Aimee R",B242C,R
8399,8399,Sommer,Benjamin,W,,Police Officer,,Southwest Pct,1St W - William,,,B251W,,,
8399,8399,Sommer,Benjamin,W,,Police Officer,,Southwest Pct 1St W - William,,,,,"Sommer, Benjamin W",B251W,W
8401,8401,Campbell,Anthony,B,,Police Officer,,West Pct,2Nd W - K/Q Relief,,,B112T,,,
8401,8401,Campbell,Anthony,B,,Police Officer,,West Pct 2Nd W - K/Q Relief,,,,,"Campbell, Anthony B",B112T,B
8404,8404,Perry,Christopher,J,,Police Officer,,Southwest Pct,2Nd W - William,,,B252W,,,
8404,8404,Perry,Christopher,J,,Police Officer,,Southwest Pct 2Nd W - William,,,,,"Perry, Christopher J",B252W,J
8405,8405,Ray,Mackenzie,C,,Police Officer,,South Pct,2Nd W - R/S Relief,,,B232T,,,
8405,8405,Ray,Mackenzie,C,,Police Officer,,South Pct 2Nd W - R/S Relief,,,,,"Ray, Mackenzie C",B232T,C
8406,8406,Wood,Savannah,M,,Police Officer,,North Pct,1St W - Nora (John),,,B121N,,,
8406,8406,Wood,Savannah,M,,Police Officer,,North Pct 1St W - Nora (John),,,,,"Wood, Savannah M",B121N,M
8407,8407,Daily,Sean,C,,Police Officer,,Southwest Pct,2Nd W - William,,,B252W,,,
8407,8407,Daily,Sean,C,,Police Officer,,Southwest Pct 2Nd W - William,,,,,"Daily, Sean C",B252W,C
8408,8408,Hughes,Nicholas,L,,Police Officer,,North Pct,2Nd W - Lincoln,,,B122L,,,
8408,8408,Hughes,Nicholas,L,,Police Officer,,North Pct 2Nd W - Lincoln,,,,,"Hughes, Nicholas L",B122L,L
8409,8409,Joy,Andrew,C,,Police Officer,,North Pct,2Nd W - John,,,B122J,,,
8409,8409,Joy,Andrew,C,,Police Officer,,North Pct 2Nd W - North Beats,,,,,"Joy, Andrew C",B122A,C
8412,8412,Canny,Kevin,G,,Police Officer,,Southwest Pct,3Rd W - William,,,B253W,,,
8412,8412,Canny,Kevin,G,,Police Officer,,Southwest Pct 3Rd W - William,,,,,"Canny, Kevin G",B253W,G
8414,8414,Robinson,Cleades,W,,Police Officer,,East Pct,1St W - George (Charlie),,,B241G,,,
8414,8414,Robinson,Cleades,W,,Police Officer,,East Pct 1St W - George (Charlie),,,,,"Robinson, Cleades W",B241G,W
8415,8415,Selby,Lauren,M,,Acting Police Officer Detective,,Sau Squad B,,,,B722B,,,
8415,8415,Selby,Lauren,M,,Police Officer,,North Pct 3Rd W - Union,,,,,"Selby, Lauren M",B123U,M
8418,8418,Baldwin,Vernon,M,,Police Officer,,West Pct,2Nd W - D/M Relief,,,B112V,,,
8418,8418,Baldwin,Vernon,M,,Police Officer,,West Pct 2Nd W - David Beats,,,,,"Baldwin, Vernon M",B112A,M
8420,8420,Burk,Nicholas,A,,Police Officer,,East Pct,2Nd W - E/G Relief,,,B242T,,,
8420,8420,Burk,Nicholas,A,,Police Officer,,East Pct 2Nd W - E/G Relief,,,,,"Burk, Nicholas A",B242T,A
8421,8421,Fason,Vincent,D,,Police Officer,,Community Outreach - Youth Violen,,,,A311B,,,
8421,8421,Fason,Vincent,D,,Police Officer,,Community Outreach - Youth Violenc~,,,,,"Fason, Vincent D",A311B,D
8422,8422,Foy,Corey,L,,Police Officer,,North Pct,3Rd W - John Relief,,,B123W,,,
8422,8422,Foy,Corey,L,,Police Officer,,North Pct 3Rd W - John,,,,,"Foy, Corey L",B123J,L
8423,8423,Lecompte,Matthew,P,,Police Officer,,South Pct,1St W - Ocean,,,B231O,,,
8423,8423,Lecompte,Matthew,P,,Police Officer,,Navigation Team - Squad B,,,,,"Lecompte, Matthew P",A312O,P
8424,8424,Littles,John,C,,Police Officer,,Homicide & Assault Unit - Administ,,,,B711Y,,,
8424,8424,Littles,John,C,,Police Officer,,Hr - Department Unavailable Person~,,,,,"Littles, John C",A810X,C
8425,8425,Passarella,David,A,,Police Officer,,West Pct,2Nd W - David,,,B112D,,,
8425,8425,Passarella,David,A,,Police Officer,,West Pct 3Rd W - K/Q Relief,,,,,"Passarella, David A",B113T,A
8426,8426,Poole,Tyler,S,,Police Officer,,North Pct,2Nd W - North Beats,,,B122A,,,
8426,8426,Poole,Tyler,S,,Police Officer,,North Pct 2Nd W - North Beats,,,,,"Poole, Tyler S",B122A,S
8429,8429,Metcalf,Jason,P,,Acting Police Officer Detective,,Sau Squad A,,,,B722A,,,
8429,8429,Metcalf,Jason,P,,Police Officer,,North Pct 2Nd W - John,,,,,"Metcalf, Jason P",B122J,P
8430,8430,Mills,Bryan,D,,Police Officer,,East Pct,3Rd W - George,,,B243G,,,
8430,8430,Mills,Bryan,D,,Police Officer,,East Pct 3Rd W - George,,,,,"Mills, Bryan D",B243G,D
8433,8433,Fleming,Sandro,M,,Police Officer,,Southwest Pct,1St W - William,,,B251W,,,
8433,8433,Fleming,Sandro,M,,Police Officer,,Southwest Pct 1St W - William,,,,,"Fleming, Sandro M",B251W,M
8434,8434,Pierce,Nicholas,Oj,,Police Officer,,West Pct,1St W - D/M (Late),,,B111D,,,
8434,8434,Pierce,Nicholas,O,,Police Officer,,West Pct 1St W - D/M (Late),,,,,"Pierce, Nicholas Oj",B111D,Oj
8435,8435,Alpaugh,Nicholas,M,,Police Officer,,North Pct,2Nd W - Lincoln,,,B122L,,,
8435,8435,Alpaugh,Nicholas,M,,Police Officer,,North Pct 2Nd W - Lincoln,,,,,"Alpaugh, Nicholas M",B122L,M
8436,8436,Mayer,Grant,A,,Police Officer,,West Pct,2Nd W - D/M Relief,,,B112V,,,
8436,8436,Mayer,Grant,A,,Police Officer,,West Pct 2Nd W - Mary Beats,,,,,"Mayer, Grant A",B112C,A
8437,8437,Monreal,Esteban,E,,Police Officer,,East Pct,2Nd W - E/G Relief,,,B242T,,,
8437,8437,Monreal,Esteban,E,,Police Officer,,East Pct 2Nd W - E/G Relief,,,,,"Monreal, Esteban E",B242T,E
8438,8438,Morasco,Gwendolin,H,,Police Officer,,Hr - Department Unavailable Person,,,,A810X,,,
8438,8438,Morasco,Gwendolin,H,,Police Officer,,North Pct 3Rd W - Boy,,,,,"Morasco, Gwendolin H",B123B,H
8439,8439,Munoz,Eric,L,,Police Officer,,South Pct,1St W - Sam,,,B231S,,,
8439,8439,Munoz,Eric,L,,Police Officer,,South Pct 1St W - Sam,,,,,"Munoz, Eric L",B231S,L
8441,8441,Wright,Nicholas,P,,Police Officer,,Southwest Pct,3Rd W - F/W Relief,,,B253T,,,
8441,8441,Wright,Nicholas,P,,Police Officer,,Southwest Pct 3Rd W - F/W Relief,,,,,"Wright, Nicholas P",B253T,P
8442,8442,Bertsch,Nathan,M,,Police Officer,,North Pct,3Rd W - L/U Relief,,,B123T,,,
8442,8442,Bertsch,Nathan,M,,Police Officer,,North Pct 3Rd W - L/U Relief,,,,,"Bertsch, Nathan M",B123T,M
8443,8443,Coomer,Benjamin,W,,Police Officer,,North Pct,2Nd W - Nora,,,B122N,,,
8443,8443,Coomer,Benjamin,W,,Police Officer,,North Pct 2Nd W - Nora,,,,,"Coomer, Benjamin W",B122N,W
8444,8444,Harris,Alexandra,B,,Police Officer,,West Pct,3Rd W - David Beats,,,B113A,,,
8444,8444,Harris,Alexandra,B,,Police Officer,,West Pct 3Rd W - David Beats,,,,,"Harris, Alexandra B",B113A,B
8445,8445,Kerby,Matthew,,,Police Officer,,North Pct,3Rd W - B/N Relief,,,B123V,,,
8445,8445,Kerby,Matthew,,,Police Officer,,North Pct 3Rd W - B/N Relief,,,,,"Kerby, Matthew",B123V,
8446,8446,Rambo,Sierra,N,,Police Officer,,North Pct,3Rd W - John Relief,,,B123W,,,
8446,8446,Rambo,Sierra,N,,Police Officer,,North Pct Ops - Burg/Theft,,,,,"Rambo, Sierra N",B129D,N
8447,8447,Snyder,Michael,A,,Police Officer,,South Pct,1St W - Sam,,,B231S,,,
8447,8447,Snyder,Michael,A,,Police Officer,,South Pct 1St W - Sam,,,,,"Snyder, Michael A",B231S,A
8448,8448,Davis,Ronald,M,,Police Officer,,West Pct,1St W - K/Q (Early),,,B111K,,,
8448,8448,Davis,Ronald,M,,Police Officer,,West Pct 2Nd W - Queen,,,,,"Davis, Ronald M",B112Q,M
8449,8449,Brewer,Alexander,Z,,Police Officer,,West Pct,2Nd W - Mary,,,B112M,,,
8449,8449,Brewer,Alexander,Z,,Police Officer,,West Pct 2Nd W - Mary,,,,,"Brewer, Alexander Z",B112M,Z
8450,8450,Patton,Alexander,A,,Police Officer,,East Pct,3Rd W - Charlie Relief,,,B243W,,,
8450,8450,Patton,Alexander,A,,Police Officer,,East Pct 3Rd W - Charlie Relief,,,,,"Patton, Alexander A",B243W,A
8451,8451,Saenz,Colin,P,,Police Officer,,East Pct,1St W - Edward (Charlie),,,B241E,,,
8451,8451,Saenz,Colin,P,,Police Officer,,East Pct 1St W - Edward (Charlie),,,,,"Saenz, Colin P",B241E,P
8452,8452,Klatt,Walter,H,,Police Officer,,East Pct,2Nd W - Charlie,,,B242C,,,
8452,8452,Klatt,Walter,H,,Police Officer,,East Pct 2Nd W - Charlie,,,,,"Klatt, Walter H",B242C,H
8453,8453,Mackey,Erin,N,,Police Officer,,West Pct,2Nd W - Mary,,,B112M,,,
8453,8453,Mackey,Erin,N,,Police Officer,,West Pct 2Nd W - Mary,,,,,"Mackey, Erin N",B112M,N
8454,8454,Paine Stoke,Robert,M,,Police Officer,,West Pct,1St W - Kq/Dm Relief,,,B111T,,,
8454,8454,Paine Stoke,Robert,M,,Police Officer,,West Pct 1St W - Kq/Dm Relief,,,,,"Paine Stoke, Robert M",B111T,M
8455,8455,Sierra,Mark,,,Police Officer,,South Pct,1St W - Robert,,,B231R,,,
8455,8455,Sierra,Mark,,,Police Officer,,South Pct 1St W - Robert,,,,,"Sierra, Mark",B231R,
8456,8456,Thomas,Matthew,J,,Police Officer,,North Pct,2Nd W - Nora,,,B122N,,,
8457,8457,Vargas,Jose,A,,Police Officer,,Community Outreach - Youth Violen,,,,A311B,,,
8457,8457,Vargas,Jose,A,,Police Officer,,Community Outreach - Youth Violenc~,,,,,"Vargas, Jose A",A311B,A
8458,8458,Biddle,Nathan,W,,Police Officer,,East Pct,1St W - E/G Relief (Charli,,,B241T,,,
8458,8458,Biddle,Nathan,W,,Police Officer,,East Pct 1St W - E/G Relief (Charl~,,,,,"Biddle, Nathan W",B241T,W
8459,8459,Diaz,Sebastian,M,,Police Officer,,West Pct,2Nd W - D/M Relief,,,B112V,,,
8459,8459,Diaz,Sebastian,M,,Police Officer,,West Pct 2Nd W - D/M Relief,,,,,"Diaz, Sebastian M",B112V,M
8460,8460,Kim,David,J,,Police Officer,,West Pct,3Rd W - Queen,,,B113Q,,,
8460,8460,Kim,David,J,,Police Officer,,West Pct 3Rd W - Queen,,,,,"Kim, David J",B113Q,J
8461,8461,Ladd,Gabriel,T,,Police Officer,,North Pct,2Nd W - L/U Relief,,,B122T,,,
8461,8461,Ladd,Gabriel,T,,Police Officer,,North Pct 2Nd W - L/U Relief,,,,,"Ladd, Gabriel T",B122T,T
8462,8462,Murphy,Oliver,F,,Police Officer,,West Pct,2Nd W - David,,,B112D,,,
8462,8462,Murphy,Oliver,F,,Police Officer,,West Pct 3Rd W - King,,,,,"Murphy, Oliver F",B113K,F
8464,8464,Wohlwend,Joseph,H,,Police Officer,,East Pct,3Rd W - Charlie,,,B243C,,,
8464,8464,Wohlwend,Joseph,H,,Police Officer,,East Pct 3Rd W - Charlie,,,,,"Wohlwend, Joseph H",B243C,H
8465,8465,Hacibektasoglu,Berat,,,Police Officer,,North Pct,3Rd W - Boy,,,B123B,,,
8465,8465,Hacibektasoglu,Berat,,,Police Officer,,North Pct 3Rd W - Boy,,,,,"Hacibektasoglu, Berat",B123B,
8466,8466,Nichols,Ryoma,J,,Police Officer,,South Pct,3Rd W - Sam,,,B233S,,,
8466,8466,Nichols,Ryoma,J,,Police Officer,,South Pct 3Rd W - Robert,,,,,"Nichols, Ryoma J",B233R,J
8467,8467,To,Jeffrey,H,,Police Officer,,South Pct,3Rd W - Sam,,,B233S,,,
8467,8467,To,Jeffrey,H,,Police Officer,,South Pct 3Rd W - Sam,,,,,"To, Jeffrey H",B233S,H
8468,8468,Turk,Preston,J,,Police Officer,,West Pct,2Nd W - King,,,B112K,,,
8468,8468,Turk,Preston,J,,Police Officer,,West Pct 2Nd W - King,,,,,"Turk, Preston J",B112K,J
8470,8470,Campbell,Jared,T,,Police Officer,,West Pct,2Nd W - King Beats,,,B112B,,,
8470,8470,Campbell,Jared,T,,Police Officer,,West Pct 2Nd W - King Beats,,,,,"Campbell, Jared T",B112B,T
8471,8471,David,Brooke,H,,Police Officer,,West Pct,1St W - K/Q (Early),,,B111K,,,
8471,8471,David,Brooke,H,,Police Officer,,West Pct 1St W - K/Q (Early),,,,,"David, Brooke H",B111K,H
8472,8472,Hogg,Hayden,P,,Police Officer,,North Pct,3Rd W - Union,,,B123U,,,
8472,8472,Hogg,Hayden,P,,Police Officer,,North Pct 3Rd W - Nora,,,,,"Hogg, Hayden P",B123N,P
8473,8473,Kurz,Spencer,M,,Police Officer,,East Pct,2Nd W - Charlie Relief,,,B242W,,,
8473,8473,Kurz,Spencer,M,,Police Officer,,East Pct 2Nd W - Charlie Relief,,,,,"Kurz, Spencer M",B242W,M
8474,8474,Rusher,Eric,E,,Police Officer,,East Pct,3Rd W - Edward,,,B243E,,,
8474,8474,Rusher,Eric,E,,Police Officer,,East Pct 3Rd W - Edward,,,,,"Rusher, Eric E",B243E,E
8475,8475,Sullivan,Brendan,C,,Police Officer,,East Pct,2Nd W - Edward,,,B242E,,,
8475,8475,Sullivan,Brendan,C,,Police Officer,,West Pct 2Nd W - Mary,,,,,"Sullivan, Brendan C",B112M,C
8476,8476,Hayden,Riami,,,Police Officer,,East Pct,2Nd W - George,,,B242G,,,
8476,8476,Hayden,Riami,,,Police Officer,,East Pct 2Nd W - George,,,,,"Hayden, Riami",B242G,
8477,8477,Fitzgerald,Kathryn,M,,Police Officer Detective,,Dv Squad A - Investigations,,,,B721A,,,
8477,8477,Fitzgerald,Kathryn,M,,Police Officer Detective,,Dv Squad A - Investigations,,,,,"Fitzgerald, Kathryn M",B721A,M
8479,8479,Collins,Neil,F,,Police Officer,,Southwest Pct,1St W - F/W Relief,,,B251T,,,
8479,8479,Collins,Neil,F,,Police Officer,,Southwest Pct 1St W - F/W Relief,,,,,"Collins, Neil F",B251T,F
8480,8480,Cooper,Quinton,M,,Police Officer,,South Pct,2Nd W - Sam,,,B232S,,,
8480,8480,Cooper,Quinton,M,,Police Officer,,Southwest Pct 2Nd W - Frank,,,,,"Cooper, Quinton M",B252F,M
8482,8482,Ivanov,Ilya,V,,Police Officer,,South Pct,3Rd W - Ocean Relief,,,B233V,,,
8482,8482,Ivanov,Ilya,V,,Police Officer,,South Pct 3Rd W - Robert,,,,,"Ivanov, Ilya V",B233R,V
8483,8483,Parker,Andrew,M,,Police Officer,,East Pct,3Rd W - Edward,,,B243E,,,
8483,8483,Parker,Andrew,M,,Police Officer,,East Pct 3Rd W - Edward,,,,,"Parker, Andrew M",B243E,M
8484,8484,Parker,Stuart,W,,Police Officer,,North Pct,1St W - Boy (John),,,B121B,,,
8484,8484,Parker,Stuart,W,,Police Officer,,North Pct 1St W - Boy (John),,,,,"Parker, Stuart W",B121B,W
8486,8486,Boon,Derrick,C,,Police Officer,,Southwest Pct,2Nd W - Frank,,,B252F,,,
8486,8486,Boon,Derrick,C,,Police Officer,,Southwest Pct 2Nd W - Frank,,,,,"Boon, Derrick C",B252F,C
8487,8487,Follette,Garrett,R,,Police Officer,,West Pct,1St W - K/Q (Early),,,B111K,,,
8487,8487,Follette,Garrett,R,,Police Officer,,West Pct Ops - Burg/Theft,,,,,"Follette, Garrett R",B119D,R
8488,8488,Rizzotti,Nathan,M,,Police Officer,,South Pct,2Nd W - Ocean,,,B232O,,,
8488,8488,Rizzotti,Nathan,M,,Police Officer,,South Pct 2Nd W - Ocean,,,,,"Rizzotti, Nathan M",B232O,M
8489,8489,Stribling,Anne,M,,Police Officer,,East Pct,3Rd W - Edward,,,B243E,,,
8489,8489,Stribling,Anne,M,,Police Officer,,East Pct 3Rd W - East Beats,,,,,"Stribling, Anne M",B243A,M
